Timestamp, Time Taken to Partition(ms)
13/11/2024 6:34:34 PM, 17.3195
13/11/2024 6:34:34 PM, 23.3713
13/11/2024 6:34:34 PM, 20.5442
13/11/2024 6:34:34 PM, 20.9102
13/11/2024 6:34:34 PM, 19.2278
13/11/2024 6:34:34 PM, 26.9916
13/11/2024 6:34:34 PM, 17.5112
13/11/2024 6:34:34 PM, 23.5801
13/11/2024 6:34:34 PM, 20.4222
13/11/2024 6:34:34 PM, 22.6418
13/11/2024 6:34:35 PM, 18.0103
13/11/2024 6:34:35 PM, 21.4219
13/11/2024 6:34:35 PM, 22.2949
13/11/2024 6:34:35 PM, 18.1386
13/11/2024 6:34:35 PM, 27.8679
13/11/2024 6:34:35 PM, 16.7848
13/11/2024 6:34:35 PM, 18.9824
13/11/2024 6:34:35 PM, 19.2182
13/11/2024 6:34:35 PM, 17.6479
13/11/2024 6:34:35 PM, 21.5615
13/11/2024 6:34:35 PM, 18.3825
13/11/2024 6:34:35 PM, 21.0132
13/11/2024 6:34:35 PM, 19.4469
13/11/2024 6:34:35 PM, 21.3221
13/11/2024 6:34:35 PM, 22.2715
13/11/2024 6:34:35 PM, 20.7858
13/11/2024 6:34:35 PM, 21.2829
13/11/2024 6:34:35 PM, 18.3956
13/11/2024 6:34:35 PM, 24.151
13/11/2024 6:34:35 PM, 21.674
13/11/2024 6:34:35 PM, 24.1522
13/11/2024 6:34:35 PM, 21.1249
13/11/2024 6:34:35 PM, 28.2131
13/11/2024 6:34:35 PM, 20.0779
13/11/2024 6:34:35 PM, 19.846
13/11/2024 6:34:35 PM, 24.7095
13/11/2024 6:34:35 PM, 18.7581
13/11/2024 6:34:35 PM, 20.2691
13/11/2024 6:34:35 PM, 22.1271
13/11/2024 6:34:35 PM, 23.833
13/11/2024 6:34:35 PM, 20.8635
13/11/2024 6:34:35 PM, 21.9791
13/11/2024 6:34:35 PM, 19.473
13/11/2024 6:34:36 PM, 23.8515
13/11/2024 6:34:36 PM, 22.2201
13/11/2024 6:34:36 PM, 23.0308
13/11/2024 6:34:36 PM, 23.3416
13/11/2024 6:34:36 PM, 24.7155
13/11/2024 6:34:36 PM, 20.203
13/11/2024 6:34:36 PM, 30.7691
13/11/2024 6:34:36 PM, 28.1905
13/11/2024 6:34:36 PM, 27.9326
13/11/2024 6:34:36 PM, 22.9706
13/11/2024 6:34:36 PM, 25.1325
13/11/2024 6:34:36 PM, 19.7614
13/11/2024 6:34:36 PM, 24.2279
13/11/2024 6:34:36 PM, 20.7668
13/11/2024 6:34:36 PM, 27.9105
13/11/2024 6:34:36 PM, 22.9891
13/11/2024 6:34:36 PM, 24.9817
13/11/2024 6:34:36 PM, 26.0793
13/11/2024 6:34:36 PM, 29.9133
13/11/2024 6:34:36 PM, 23.722
13/11/2024 6:34:36 PM, 36.807
13/11/2024 6:34:36 PM, 29.2052
13/11/2024 6:34:36 PM, 30.1262
13/11/2024 6:34:36 PM, 27.6907
13/11/2024 6:34:36 PM, 24.5408
13/11/2024 6:34:36 PM, 28.8245
13/11/2024 6:34:36 PM, 21.0942
13/11/2024 6:34:36 PM, 24.0197
13/11/2024 6:34:36 PM, 23.2416
13/11/2024 6:34:37 PM, 25.0808
13/11/2024 6:34:37 PM, 23.6677
13/11/2024 6:34:37 PM, 27.3455
13/11/2024 6:34:37 PM, 25.1686
13/11/2024 6:34:37 PM, 30.6147
13/11/2024 6:34:37 PM, 24.5554
13/11/2024 6:34:37 PM, 28.464
13/11/2024 6:34:37 PM, 24.6868
13/11/2024 6:34:37 PM, 27.7812
13/11/2024 6:34:37 PM, 24.3644
13/11/2024 6:34:37 PM, 31.5549
13/11/2024 6:34:37 PM, 24.3145
13/11/2024 6:34:37 PM, 26.7635
13/11/2024 6:34:37 PM, 31.1908
13/11/2024 6:34:37 PM, 27.7528
13/11/2024 6:34:37 PM, 38.0368
13/11/2024 6:34:37 PM, 24.481
13/11/2024 6:34:37 PM, 25.9399
13/11/2024 6:34:37 PM, 24.2085
13/11/2024 6:34:37 PM, 26.107
13/11/2024 6:34:37 PM, 24.2135
13/11/2024 6:34:37 PM, 31.4924
13/11/2024 6:34:37 PM, 24.7588
13/11/2024 6:34:37 PM, 25.2296
13/11/2024 6:34:37 PM, 23.8788
13/11/2024 6:34:37 PM, 27.0127
13/11/2024 6:34:37 PM, 22.8508
13/11/2024 6:34:37 PM, 28.1034
13/11/2024 6:34:37 PM, 26.3552
13/11/2024 6:34:38 PM, 25.785
13/11/2024 6:34:38 PM, 30.3274
13/11/2024 6:34:38 PM, 22.6332
13/11/2024 6:34:38 PM, 23.0398
13/11/2024 6:34:38 PM, 25.8824
13/11/2024 6:34:38 PM, 37.6167
13/11/2024 6:34:38 PM, 22.912
13/11/2024 6:34:38 PM, 26.2465
13/11/2024 6:34:38 PM, 26.004
13/11/2024 6:34:38 PM, 31.9054
13/11/2024 6:34:38 PM, 31.2974
13/11/2024 6:34:38 PM, 29.431
13/11/2024 6:34:38 PM, 31.1668
13/11/2024 6:34:38 PM, 23.9348
13/11/2024 6:34:38 PM, 25.3461
13/11/2024 6:34:38 PM, 29.5761
13/11/2024 6:34:38 PM, 29.8579
13/11/2024 6:34:38 PM, 23.9315
13/11/2024 6:34:38 PM, 35.4956
13/11/2024 6:34:38 PM, 23.253
13/11/2024 6:34:38 PM, 25.2686
13/11/2024 6:34:38 PM, 22.3837
13/11/2024 6:34:38 PM, 25.629
13/11/2024 6:34:38 PM, 38.3326
13/11/2024 6:34:38 PM, 27.5427
13/11/2024 6:34:38 PM, 27.6033
13/11/2024 6:34:38 PM, 24.7179
13/11/2024 6:34:39 PM, 26.1869
13/11/2024 6:34:39 PM, 25.2382
13/11/2024 6:34:39 PM, 28.0369
13/11/2024 6:34:39 PM, 25.1343
13/11/2024 6:34:39 PM, 31.2368
13/11/2024 6:34:39 PM, 27.3465
13/11/2024 6:34:39 PM, 28.6192
13/11/2024 6:34:39 PM, 27.6167
13/11/2024 6:34:39 PM, 27.9573
13/11/2024 6:34:39 PM, 25.7797
13/11/2024 6:34:39 PM, 28.2728
13/11/2024 6:34:39 PM, 23.4609
13/11/2024 6:34:39 PM, 29.9076
13/11/2024 6:34:39 PM, 26.1585
13/11/2024 6:34:39 PM, 25.6516
13/11/2024 6:34:39 PM, 25.599
13/11/2024 6:34:39 PM, 27.6637
13/11/2024 6:34:39 PM, 26.7823
13/11/2024 6:34:39 PM, 26.5544
13/11/2024 6:34:39 PM, 34.9769
13/11/2024 6:34:39 PM, 26.4904
13/11/2024 6:34:39 PM, 32.7845
13/11/2024 6:34:39 PM, 24.9083
13/11/2024 6:34:39 PM, 28.2868
13/11/2024 6:34:39 PM, 29.2339
13/11/2024 6:34:39 PM, 25.3548
13/11/2024 6:34:39 PM, 33.1014
13/11/2024 6:34:39 PM, 27.112
13/11/2024 6:34:40 PM, 29.4408
13/11/2024 6:34:40 PM, 25.6881
13/11/2024 6:34:40 PM, 28.7321
13/11/2024 6:34:40 PM, 25.7044
13/11/2024 6:34:40 PM, 33.3507
13/11/2024 6:34:40 PM, 29.061
13/11/2024 6:34:40 PM, 26.8645
13/11/2024 6:34:40 PM, 33.1561
13/11/2024 6:34:40 PM, 33.8944
13/11/2024 6:34:40 PM, 34.9537
13/11/2024 6:34:40 PM, 31.5986
13/11/2024 6:34:40 PM, 26.594
13/11/2024 6:34:40 PM, 37.6859
13/11/2024 6:34:40 PM, 31.3316
13/11/2024 6:34:40 PM, 33.1224
13/11/2024 6:34:40 PM, 24.0391
13/11/2024 6:34:40 PM, 27.8534
13/11/2024 6:34:40 PM, 31.4867
13/11/2024 6:34:40 PM, 28.7607
13/11/2024 6:34:40 PM, 29.4074
13/11/2024 6:34:40 PM, 25.4708
13/11/2024 6:34:40 PM, 29.9401
13/11/2024 6:34:40 PM, 28.9692
13/11/2024 6:34:40 PM, 38.4122
13/11/2024 6:34:40 PM, 35.3993
13/11/2024 6:34:40 PM, 30.0713
13/11/2024 6:34:41 PM, 32.1563
13/11/2024 6:34:41 PM, 25.5866
13/11/2024 6:34:41 PM, 30.6799
13/11/2024 6:34:41 PM, 25.7679
13/11/2024 6:34:41 PM, 28.3242
13/11/2024 6:34:41 PM, 28.1625
13/11/2024 6:34:41 PM, 29.6885
13/11/2024 6:34:41 PM, 33.6749
13/11/2024 6:34:41 PM, 28.0456
13/11/2024 6:34:41 PM, 37.9471
13/11/2024 6:34:41 PM, 26.6169
13/11/2024 6:34:41 PM, 29.544
13/11/2024 6:34:41 PM, 27.1523
13/11/2024 6:34:41 PM, 30.331
13/11/2024 6:34:41 PM, 33.7805
13/11/2024 6:34:41 PM, 28.7768
13/11/2024 6:34:41 PM, 35.7772
13/11/2024 6:34:41 PM, 34.3836
13/11/2024 6:34:41 PM, 31.7354
13/11/2024 6:34:41 PM, 30.2376
13/11/2024 6:34:41 PM, 26.7469
13/11/2024 6:34:41 PM, 38.1193
13/11/2024 6:34:41 PM, 32.8037
13/11/2024 6:34:41 PM, 28.3988
13/11/2024 6:34:41 PM, 33.9469
13/11/2024 6:34:41 PM, 26.7219
13/11/2024 6:34:42 PM, 35.7708
13/11/2024 6:34:42 PM, 31.3925
13/11/2024 6:34:42 PM, 32.3064
13/11/2024 6:34:42 PM, 41.4238
13/11/2024 6:34:42 PM, 29.7531
13/11/2024 6:34:42 PM, 32.9257
13/11/2024 6:34:42 PM, 30.0444
13/11/2024 6:34:42 PM, 27.7603
13/11/2024 6:34:42 PM, 37.3597
13/11/2024 6:34:42 PM, 36.1968
13/11/2024 6:34:42 PM, 32.0717
13/11/2024 6:34:42 PM, 34.9163
13/11/2024 6:34:42 PM, 44.6132
13/11/2024 6:34:42 PM, 44.1639
13/11/2024 6:34:42 PM, 49.4149
13/11/2024 6:34:42 PM, 52.4675
13/11/2024 6:34:42 PM, 46.0461
13/11/2024 6:34:42 PM, 42.8246
13/11/2024 6:34:42 PM, 30.4103
13/11/2024 6:34:42 PM, 37.8015
13/11/2024 6:34:43 PM, 34.9746
13/11/2024 6:34:43 PM, 33.6253
13/11/2024 6:34:43 PM, 41.3033
13/11/2024 6:34:43 PM, 45.0611
13/11/2024 6:34:43 PM, 31.5387
13/11/2024 6:34:43 PM, 36.7644
13/11/2024 6:34:43 PM, 34.4067
13/11/2024 6:34:43 PM, 36.623
13/11/2024 6:34:43 PM, 38.1303
13/11/2024 6:34:43 PM, 41.3059
13/11/2024 6:34:43 PM, 37.9714
13/11/2024 6:34:43 PM, 38.0316
13/11/2024 6:34:43 PM, 44.6626
13/11/2024 6:34:43 PM, 35.5592
13/11/2024 6:34:43 PM, 34.9845
13/11/2024 6:34:43 PM, 45.8131
13/11/2024 6:34:43 PM, 30.484
13/11/2024 6:34:43 PM, 31.6951
13/11/2024 6:34:43 PM, 37.5169
13/11/2024 6:34:43 PM, 32.8567
13/11/2024 6:34:43 PM, 29.6447
13/11/2024 6:34:43 PM, 31.8758
13/11/2024 6:34:43 PM, 32.8264
13/11/2024 6:34:44 PM, 35.9401
13/11/2024 6:34:44 PM, 29.9796
13/11/2024 6:34:44 PM, 33.6777
13/11/2024 6:34:44 PM, 33.1301
13/11/2024 6:34:44 PM, 28.563
13/11/2024 6:34:44 PM, 39.6027
13/11/2024 6:34:44 PM, 34.3649
13/11/2024 6:34:44 PM, 30.5882
13/11/2024 6:34:44 PM, 28.6346
13/11/2024 6:34:44 PM, 29.9797
13/11/2024 6:34:44 PM, 35.9147
13/11/2024 6:34:44 PM, 39.4039
13/11/2024 6:34:44 PM, 35.7096
13/11/2024 6:34:44 PM, 34.9649
13/11/2024 6:34:44 PM, 31.9607
13/11/2024 6:34:44 PM, 37.4482
13/11/2024 6:34:44 PM, 43.1662
13/11/2024 6:34:44 PM, 44.5546
13/11/2024 6:34:44 PM, 35.8493
13/11/2024 6:34:44 PM, 38.2053
13/11/2024 6:34:44 PM, 37.5338
13/11/2024 6:34:44 PM, 30.6737
13/11/2024 6:34:44 PM, 40.1701
13/11/2024 6:34:45 PM, 44.8124
13/11/2024 6:34:45 PM, 33.7902
13/11/2024 6:34:45 PM, 31.1605
13/11/2024 6:34:45 PM, 30.9862
13/11/2024 6:34:45 PM, 30.8172
13/11/2024 6:34:45 PM, 37.6754
13/11/2024 6:34:45 PM, 34.6311
13/11/2024 6:34:45 PM, 33.9406
13/11/2024 6:34:45 PM, 38.8443
13/11/2024 6:34:45 PM, 36.3414
13/11/2024 6:34:45 PM, 30.9756
13/11/2024 6:34:45 PM, 36.8051
13/11/2024 6:34:45 PM, 39.7856
13/11/2024 6:34:45 PM, 34.7785
13/11/2024 6:34:45 PM, 35.5212
13/11/2024 6:34:45 PM, 34.8717
13/11/2024 6:34:45 PM, 35.4881
13/11/2024 6:34:45 PM, 38.4211
13/11/2024 6:34:45 PM, 41.0166
13/11/2024 6:34:45 PM, 36.1857
13/11/2024 6:34:45 PM, 37.4186
13/11/2024 6:34:45 PM, 30.6598
13/11/2024 6:34:45 PM, 36.9945
13/11/2024 6:34:46 PM, 37.0501
13/11/2024 6:34:46 PM, 42.3286
13/11/2024 6:34:46 PM, 33.5761
13/11/2024 6:34:46 PM, 38.0082
13/11/2024 6:34:46 PM, 43.776
13/11/2024 6:34:46 PM, 35.122
13/11/2024 6:34:46 PM, 42.7745
13/11/2024 6:34:46 PM, 40.9928
13/11/2024 6:34:46 PM, 33.8456
13/11/2024 6:34:46 PM, 44.6536
13/11/2024 6:34:46 PM, 36.8969
13/11/2024 6:34:46 PM, 36.4549
13/11/2024 6:34:46 PM, 41.075
13/11/2024 6:34:46 PM, 38.9854
13/11/2024 6:34:46 PM, 36.3631
13/11/2024 6:34:46 PM, 34.2274
13/11/2024 6:34:46 PM, 42.1057
13/11/2024 6:34:46 PM, 36.3069
13/11/2024 6:34:46 PM, 34.7859
13/11/2024 6:34:46 PM, 36.0364
13/11/2024 6:34:46 PM, 41.0486
13/11/2024 6:34:46 PM, 33.1128
13/11/2024 6:34:47 PM, 40.2293
13/11/2024 6:34:47 PM, 39.0125
13/11/2024 6:34:47 PM, 37.3166
13/11/2024 6:34:47 PM, 39.8889
13/11/2024 6:34:47 PM, 40.3463
13/11/2024 6:34:47 PM, 35.9328
13/11/2024 6:34:47 PM, 37.0216
13/11/2024 6:34:47 PM, 37.2879
13/11/2024 6:34:47 PM, 46.9507
13/11/2024 6:34:47 PM, 36.8572
13/11/2024 6:34:47 PM, 34.8847
13/11/2024 6:34:47 PM, 43.0468
13/11/2024 6:34:47 PM, 42.1599
13/11/2024 6:34:47 PM, 46.3826
13/11/2024 6:34:47 PM, 34.0444
13/11/2024 6:34:47 PM, 38.1946
13/11/2024 6:34:47 PM, 35.6179
13/11/2024 6:34:47 PM, 38.8702
13/11/2024 6:34:47 PM, 41.9603
13/11/2024 6:34:47 PM, 41.066
13/11/2024 6:34:47 PM, 34.8032
13/11/2024 6:34:48 PM, 43.595
13/11/2024 6:34:48 PM, 39.146
13/11/2024 6:34:48 PM, 39.2673
13/11/2024 6:34:48 PM, 39.7665
13/11/2024 6:34:48 PM, 45.538
13/11/2024 6:34:48 PM, 42.326
13/11/2024 6:34:48 PM, 37.428
13/11/2024 6:34:48 PM, 35.3435
13/11/2024 6:34:48 PM, 37.5725
13/11/2024 6:34:48 PM, 38.5391
13/11/2024 6:34:48 PM, 32.6316
13/11/2024 6:34:48 PM, 43.4308
13/11/2024 6:34:48 PM, 48.5497
13/11/2024 6:34:48 PM, 54.9113
13/11/2024 6:34:48 PM, 47.8992
13/11/2024 6:34:48 PM, 57.6814
13/11/2024 6:34:48 PM, 59.3381
13/11/2024 6:34:48 PM, 49.4034
13/11/2024 6:34:49 PM, 49.2264
13/11/2024 6:34:49 PM, 38.5773
13/11/2024 6:34:49 PM, 57.3308
13/11/2024 6:34:49 PM, 47.7868
13/11/2024 6:34:49 PM, 46.8503
13/11/2024 6:34:49 PM, 51.192
13/11/2024 6:34:49 PM, 44.867
13/11/2024 6:34:49 PM, 46.3973
13/11/2024 6:34:49 PM, 51.7493
13/11/2024 6:34:49 PM, 43.3716
13/11/2024 6:34:49 PM, 53.1439
13/11/2024 6:34:49 PM, 46.0666
13/11/2024 6:34:49 PM, 57.7359
13/11/2024 6:34:49 PM, 56.4285
13/11/2024 6:34:49 PM, 42.1783
13/11/2024 6:34:49 PM, 35.6243
13/11/2024 6:34:49 PM, 41.6965
13/11/2024 6:34:49 PM, 45.9125
13/11/2024 6:34:50 PM, 39.8759
13/11/2024 6:34:50 PM, 39.5132
13/11/2024 6:34:50 PM, 42.25
13/11/2024 6:34:50 PM, 37.1979
13/11/2024 6:34:50 PM, 34.8156
13/11/2024 6:34:50 PM, 43.2229
13/11/2024 6:34:50 PM, 46.9861
13/11/2024 6:34:50 PM, 48.0677
13/11/2024 6:34:50 PM, 41.1876
13/11/2024 6:34:50 PM, 35.6313
13/11/2024 6:34:50 PM, 41.854
13/11/2024 6:34:50 PM, 43.2227
13/11/2024 6:34:50 PM, 42.629
13/11/2024 6:34:50 PM, 45.2696
13/11/2024 6:34:50 PM, 44.0656
13/11/2024 6:34:50 PM, 47.8504
13/11/2024 6:34:50 PM, 42.332
13/11/2024 6:34:50 PM, 40.563
13/11/2024 6:34:50 PM, 40.7125
13/11/2024 6:34:50 PM, 51.9642
13/11/2024 6:34:51 PM, 41.1928
13/11/2024 6:34:51 PM, 41.9044
13/11/2024 6:34:51 PM, 43.6818
13/11/2024 6:34:51 PM, 42.5389
13/11/2024 6:34:51 PM, 43.6517
13/11/2024 6:34:51 PM, 39.4267
13/11/2024 6:34:51 PM, 36.04
13/11/2024 6:34:51 PM, 38.884
13/11/2024 6:34:51 PM, 47.1216
13/11/2024 6:34:51 PM, 39.0412
13/11/2024 6:34:51 PM, 41.4764
13/11/2024 6:34:51 PM, 49.3013
13/11/2024 6:34:51 PM, 45.349
13/11/2024 6:34:51 PM, 54.0072
13/11/2024 6:34:51 PM, 37.8422
13/11/2024 6:34:51 PM, 45.9997
13/11/2024 6:34:51 PM, 42.9514
13/11/2024 6:34:51 PM, 43.0886
13/11/2024 6:34:51 PM, 49.2057
13/11/2024 6:34:52 PM, 38.9459
13/11/2024 6:34:52 PM, 38.3257
13/11/2024 6:34:52 PM, 43.0891
13/11/2024 6:34:52 PM, 43.8324
13/11/2024 6:34:52 PM, 45.1181
13/11/2024 6:34:52 PM, 40.7775
13/11/2024 6:34:52 PM, 46.4837
13/11/2024 6:34:52 PM, 47.6042
13/11/2024 6:34:52 PM, 47.1709
13/11/2024 6:34:52 PM, 41.896
13/11/2024 6:34:52 PM, 38.9714
13/11/2024 6:34:52 PM, 49.0605
13/11/2024 6:34:52 PM, 48.7213
13/11/2024 6:34:52 PM, 47.5626
13/11/2024 6:34:52 PM, 49.2981
13/11/2024 6:34:52 PM, 46.8721
13/11/2024 6:34:52 PM, 45.4235
13/11/2024 6:34:52 PM, 46.9395
13/11/2024 6:34:52 PM, 47.332
13/11/2024 6:34:53 PM, 59.8294
13/11/2024 6:34:53 PM, 46.3084
13/11/2024 6:34:53 PM, 40.3078
13/11/2024 6:34:53 PM, 39.9574
13/11/2024 6:34:53 PM, 44.7151
13/11/2024 6:34:53 PM, 50.3172
13/11/2024 6:34:53 PM, 46.5984
13/11/2024 6:34:53 PM, 39.6927
13/11/2024 6:34:53 PM, 42.6816
13/11/2024 6:34:53 PM, 47.3355
13/11/2024 6:34:53 PM, 50.7939
13/11/2024 6:34:53 PM, 46.4695
13/11/2024 6:34:53 PM, 47.0631
13/11/2024 6:34:53 PM, 44.5456
13/11/2024 6:34:53 PM, 47.9252
13/11/2024 6:34:53 PM, 49.4225
13/11/2024 6:34:53 PM, 57.2177
13/11/2024 6:34:53 PM, 49.5411
13/11/2024 6:34:54 PM, 42.501
13/11/2024 6:34:54 PM, 47.0141
13/11/2024 6:34:54 PM, 52.4806
13/11/2024 6:34:54 PM, 46.8719
13/11/2024 6:34:54 PM, 50.2238
13/11/2024 6:34:54 PM, 50.9935
13/11/2024 6:34:54 PM, 51.2067
13/11/2024 6:34:54 PM, 41.7335
13/11/2024 6:34:54 PM, 44.8305
13/11/2024 6:34:54 PM, 46.2684
13/11/2024 6:34:54 PM, 48.3261
13/11/2024 6:34:54 PM, 56.923
13/11/2024 6:34:54 PM, 51.1533
13/11/2024 6:34:54 PM, 54.8844
13/11/2024 6:34:54 PM, 66.1467
13/11/2024 6:34:54 PM, 67.7018
13/11/2024 6:34:54 PM, 60.3998
13/11/2024 6:34:55 PM, 50.4473
13/11/2024 6:34:55 PM, 54.8924
13/11/2024 6:34:55 PM, 60.0278
13/11/2024 6:34:55 PM, 56.6936
13/11/2024 6:34:55 PM, 57.234
13/11/2024 6:34:55 PM, 60.4832
13/11/2024 6:34:55 PM, 57.6011
13/11/2024 6:34:55 PM, 52.405
13/11/2024 6:34:55 PM, 48.1515
13/11/2024 6:34:55 PM, 61.763
13/11/2024 6:34:55 PM, 67.6391
13/11/2024 6:34:55 PM, 59.9625
13/11/2024 6:34:55 PM, 57.2353
13/11/2024 6:34:55 PM, 44.576
13/11/2024 6:34:55 PM, 46.4554
13/11/2024 6:34:56 PM, 58.1002
13/11/2024 6:34:56 PM, 48.9857
13/11/2024 6:34:56 PM, 50.8762
13/11/2024 6:34:56 PM, 47.7272
13/11/2024 6:34:56 PM, 51.996
